id;code_postal;latitude;longitude
21303;57380;49.0093079;6.60884666
21311;57320;49.2795601;6.55500841
21325;57680;48.9913216;6.05264521
21338;57300;49.2473564;6.19573689
21436;57245;49.0516663;6.24325943
21487;57330;49.414444;6.11253738
21514;57600;49.1535339;6.90126181
21767;57770;48.6741333;6.77905846
20333;54118;48.483448;6.59004211
20479;54910;49.2137985;5.91248322
20546;55250;48.9668427;5.22297716
20563;55270;49.2034607;5.13848209
20599;55500;48.6093864;5.22789526
21043;56190;47.5575562;-2.54809403
21054;56550;47.6702881;-3.15282941
21063;56390;47.7780266;-2.92510223
21078;56460;47.8717613;-2.42664862
21090;56540;48.0633354;-3.37252855
21130;56650;47.8611031;-3.26221967
21140;56630;48.1271248;-3.48990965
21158;56570;47.7302818;-3.33536839
21297;57590;48.8186455;6.35339355
21306;57670;48.9293785;6.87992525
21316;57130;49.0675392;6.04395866
21345;57830;48.7090378;6.95382309
21353;57460;49.164814;6.95115471
21371;57630;48.7322655;6.61250925
21404;57720;49.129097;7.41189909
21415;57400;48.7216454;7.07809639
21478;57500;49.1316452;6.71723843
21552;57520;49.1588478;7.02173758
21578;57910;49.0575294;7.03384972
21728;57155;49.0633736;6.15363026
20534;54990;48.5599518;6.08798981
20550;55170;48.6388817;5.0212965
20572;55260;48.837532;5.39150333
20601;55160;49.0867538;5.56610632
20988;55310;48.717617;5.27721786
21046;56640;47.5497894;-2.89716101
21057;56310;47.9949265;-3.04609537
21074;56910;47.818325;-2.12283683
21098;56490;48.0831528;-2.4070065
21113;56160;48.0660858;-3.20773339
21136;56690;47.7452011;-3.09586763
21171;56890;47.7223282;-2.77719355
21298;57560;48.6174812;7.13661861
21313;57170;48.8378525;6.49591732
21336;57710;49.4173851;5.95053053
21369;57410;49.0753632;7.29299402
21391;57070;49.110466;6.19291878
21419;57490;49.1659431;6.71316767
21513;57190;49.3292732;6.12047863
21562;57470;49.0959206;6.81400394
22035;58350;47.2491379;3.2223196
22046;58240;46.7902184;3.22859263
22064;58530;47.426754;3.61832023
20551;55800;48.7840118;4.94915342
20602;55240;49.2903976;5.74521208
21048;56400;47.6639481;-2.98912811
21058;56500;47.8755913;-2.75676966
21075;56340;47.601181;-3.0669477
21092;56120;47.9640503;-2.50689864
21133;56300;48.1509171;-2.93527603
21248;56730;47.5085487;-2.83632302
21266;56470;47.5781136;-2.9967792
21300;57420;48.9393959;6.29943275
21318;57930;48.8066902;6.90020657
21328;57405;48.7208252;7.16653967
21341;57230;48.9665871;7.53719139
21356;57800;49.1339226;6.83803082
21409;57565;48.6919861;7.10105324
21459;57850;48.6503906;7.21964407
21535;57100;49.3709755;6.14286709
21565;57880;49.1926765;6.61823416
21656;57240;49.3390999;6.03125238
21743;57940;49.3181534;6.28052664
21758;57950;49.09692;6.1549902
22037;58430;47.0443611;4.01293039
20761;55220;48.9980202;5.27711344
21042;56350;47.6346474;-2.18242359
21053;56380;47.9733276;-2.16946411
21065;56580;48.0687218;-2.68462157
21080;56200;47.7688141;-2.13277268
21099;56320;48.052433;-3.50782537
21106;56110;48.125515;-3.60014439
21125;56170;47.3397636;-2.8745842
21141;56440;47.823307;-3.13973475
21202;56880;47.6572075;-2.85069227
21228;56670;47.7115059;-3.30007815
21255;56660;47.83918;-2.7249105
21271;56370;47.5337334;-2.77289724
21302;57580;49.0060234;6.4414506
21310;57730;49.06604;6.73012304
21337;57810;48.6554604;6.8107605
21359;57370;48.8007545;7.24165916
21421;57365;49.2123718;6.25217009
21518;57650;49.3567963;6.00443983
21672;57385;49.0831413;6.64124489
21813;57540;49.2102814;6.85479593
22034;58450;47.5258255;2.94186687
22047;58130;47.0770988;3.28955579
21047;56800;47.9096947;-2.27428699
21060;56420;47.8671227;-2.64419222
21072;56330;47.8240776;-3.00737405
21096;56410;47.6393356;-3.15085793
21127;56780;47.5866318;-2.8473103
21138;56600;47.7710724;-3.32011604
21200;56270;47.7228584;-3.44595146
21211;56930;47.9602966;-2.96889281
21295;57920;49.2584381;6.35215378
21307;57440;49.3627739;6.04541731
21321;57480;49.4597435;6.38682985
21330;57260;48.7667542;6.79431486
21344;57050;49.123085;6.14227629
21362;57550;49.2686615;6.64988899
21388;57000;49.110466;6.19291878
21463;57820;48.7426033;7.23985243
21499;57290;49.2993126;6.10285091
21542;57620;48.9706764;7.38004827
21698;57740;49.1228294;6.66100836
21736;57960;48.9708672;7.34727526
21826;57890;49.1656837;6.66436672
21892;57255;49.1920891;6.00608444
22022;58200;47.4469948;3.07551718
21050;56360;47.3094711;-3.2072916
21061;56700;47.7894478;-3.19126987
21077;56850;47.8192368;-3.3313725
21091;56920;48.1345558;-2.86683416
21128;56840;47.5884628;-2.7957828
21156;56740;47.5697594;-2.9587636
21301;57412;49.0415421;7.18791151
21312;57865;49.1623802;6.04771233
21326;57530;49.0891113;6.27136183
21375;57635;48.8059998;7.16999197
21430;57160;49.1291618;6.06998539
21470;57980;49.1054268;6.93638182
21595;57700;49.3310127;6.06774092
21843;57445;48.7488976;7.09561539
21907;57350;49.2152863;6.92381811
21934;57180;49.3464813;6.13386869
22036;58800;47.2984848;3.71570301
22054;58210;47.34869;3.49618387
22069;58440;47.4913177;2.94220543
22127;58390;46.723793;3.33836985
22151;58370;46.9567337;4.01096201
20977;55840;49.170929;5.34331322
21051;56150;47.8728676;-3.01913857
21069;56220;47.6319313;-2.3095448
21103;56680;47.6952133;-3.33838511
21193;56760;47.4676743;-2.47146893
21275;56860;47.6177826;-2.73322463
21309;57660;49.0246582;6.81901073
21329;57790;48.6530571;6.96649551
21342;57690;49.1005783;6.59481335
21364;57310;49.3169785;6.19718456
21534;57175;49.2715378;6.13617802
21732;57140;49.160778;6.19009256
21761;57645;49.1169739;6.29423952
21902;57905;49.0910492;7.11692381
22013;57915;49.0840607;7.00883579
22030;58270;46.968235;3.49738383
22060;58330;47.0583153;3.43347144
22076;58000;46.9374275;3.13507867
22113;58660;47.0136757;3.19857311
22132;58410;47.459034;3.26084805
22149;58470;46.9390717;3.10037804
22183;58180;46.9874573;3.10062313
21049;56870;47.6041222;-2.90977645
21062;56140;47.784977;-2.4472456
21083;56480;48.1251755;-3.0541687
21094;56750;47.5210762;-2.58800554
21121;56560;48.0386925;-3.62169981
21135;56100;47.7466278;-3.37832212
21208;56770;48.1393433;-3.38064575
21219;56290;47.7088547;-3.35486579
21291;56000;47.6554871;-2.74862766
21308;57515;49.1803055;7.00107956
21319;57640;49.1991386;6.24761868
21334;57685;49.0498199;6.11224842
21347;57450;49.065033;6.81799173
21357;57570;49.4333992;6.30949497
21385;57200;49.1111259;7.18213797
21407;57535;49.1914177;6.07953453
21455;57150;49.2166862;6.68312836
21473;57925;49.3357697;6.25748825
21490;57510;49.0629768;6.97673225
21558;57430;48.9803238;6.96387959
21710;57935;49.2752953;6.29821396
21759;57860;49.2253227;6.02667093
21805;57840;49.4347916;6.00820684
22026;58110;47.0331459;3.64432955
22050;58160;46.8727493;3.3275404
22073;58220;47.3315086;3.21755385
22139;58600;47.0171127;3.09454179
22169;58380;46.7026901;3.48717117
22337;59149;50.2321243;4.0897975
22347;59112;50.5234032;2.93070102
22359;59165;50.3355141;3.22910142
22370;59440;50.1131668;3.95311284
22381;59266;50.062973;3.18804145
21056;56230;47.6390991;-2.5232296
21071;56130;47.4798126;-2.40505838
21088;56950;47.6301651;-2.99715638
21104;56530;47.8084602;-3.43691254
21118;56520;47.80019;-3.49165893
21147;56260;47.7144661;-3.38911128
21299;57340;48.9154358;6.59040928
21314;57360;49.2421684;6.10512829
21333;57390;49.4703293;5.95640182
21343;57220;49.1234818;6.46540165
21373;57870;48.6733284;7.12804413
21393;57655;49.3823204;5.95147753
21414;57970;49.3480911;6.34275198
21439;57185;49.2625198;6.08678389
21485;57415;49.0187874;7.33004522
21503;57280;49.1894836;6.10341072
21545;57815;48.6967812;6.90540123
21628;57990;49.1002541;6.98332882
21770;57250;49.2533607;6.03045845
21872;57780;49.2659035;6.06395483
21913;57455;49.1039352;6.83375692
22040;58420;47.3113594;3.55347228
22062;58140;47.2607002;3.93918896
22339;59251;50.5399818;2.95055246
22352;59380;50.9855194;2.35016036
22367;59300;50.3230972;3.5378828
22369;59710;50.5361176;3.08694172
22380;59470;50.9076271;2.5574739
22392;59330;50.2219772;3.96723342
22408;59980;50.0838814;3.44093966
22431;59166;50.7638626;3.0739038
22446;59490;50.3537254;3.24619508
21819;57120;49.2253494;6.09322977
21894;57855;49.1870804;6.03990507
21931;57525;49.2338486;6.17087793
22025;58230;47.2021866;4.1674633
22038;58700;47.2405548;3.34992075
22059;58120;47.1275482;3.82351637
22141;58250;46.8144493;3.71767926
22240;58360;46.9389839;3.86279368
22281;58490;46.850605;3.18971872
22341;59194;50.403862;3.1552856
22346;59400;50.156086;3.12407541
22356;59600;50.2895927;4.02261496
22366;59570;50.2805252;3.82620597
22372;59129;50.1934357;3.37326455
22382;59554;50.2321968;3.23547578
22396;59740;50.1788788;4.13649559
22412;59216;50.1705322;3.99333811
22438;59870;50.4328995;3.23619413
22462;59242;50.5064621;3.17625904
22489;59552;50.343399;3.06232667
22513;59940;50.6795006;2.69958782
22571;59128;50.4015884;3.04758382
22583;59510;50.6328659;3.18942976
22636;59260;50.6345291;3.05106854
22657;59116;50.6849709;2.92379785
22702;59720;50.2577553;3.95381713
22718;59700;50.6758842;3.10306048
22742;59224;50.2834091;3.45614791
22764;59850;50.6984406;2.82146788
22788;59146;50.3770981;3.22115278
22857;59350;50.6596413;3.04627776
22881;59211;50.5922737;2.95580983
22896;59450;50.3708;3.11942911
22942;59690;50.4730072;3.56446505
22976;59136;50.5736809;2.93670821
22997;60690;49.5550613;1.9689126
23008;60250;49.3351631;2.32559085
23016;60880;49.3717155;2.76062012
23041;60113;49.4547577;2.75322342
23060;60129;49.283699;2.87958479
23073;60440;49.1663971;2.89435935
23130;60230;49.1697655;2.24109888
23142;60710;49.3445435;2.67723799
23168;60100;49.2557907;2.47962666
23300;60119;49.211834;2.05317855
21857;57270;49.2817421;6.1630373
22023;58190;47.3833733;3.55857778
22033;58310;47.5324745;2.99764991
22045;58300;46.8053093;3.36348653
22071;58340;46.8460884;3.65014553
22344;59493;50.6357117;3.15777135
22354;59285;50.836853;2.42338943
22365;59540;50.1173134;3.42172313
22375;59138;50.2116966;3.87366843
22386;59221;50.5166855;2.89383101
22403;59213;50.2529831;3.53354001
22421;59189;50.6719666;2.43869519
22437;59168;50.2949219;4.04712152
22459;59169;50.3086357;3.12819338
22472;59191;50.083271;3.37336373
22520;59640;51.0323639;2.33979034
22566;59610;50.0491066;4.02230644
22575;59148;50.4226303;3.18296266
22604;59253;50.6294823;2.7353127
22615;59250;50.7710915;3.12562275
22642;59195;50.3567848;3.44502163
22664;59460;50.2897377;4.09943676
22691;59126;50.7349434;3.07086873
22713;59159;50.1159134;3.17209601
22724;59241;50.1047173;3.20090652
22822;59177;50.0689926;3.99702954
22838;59790;50.6074524;3.09443879
22892;59174;50.347702;3.47624707
22960;59118;50.6934013;3.0429976
23000;60600;49.3909416;2.37728691
23011;60540;49.2015266;2.1925261
23022;60390;49.3736763;1.9926405
23036;60170;49.4989471;2.98054409
23061;60320;49.2884598;2.81050086
23095;60870;49.3085976;2.55393124
23140;60150;49.5118675;2.8498683
23206;60950;49.1248627;2.70513344
23329;60610;49.3602142;2.77289248
22032;58500;47.4587364;3.55813217
22044;58170;46.8252182;3.87860847
22063;58460;47.426033;3.45222974
22147;58320;47.0804596;3.05564857
22174;58260;46.894043;3.45794702
22324;58640;47.0398331;3.13981318
22343;59491;50.6357117;3.15777135
22353;59280;50.6909676;2.88355827
22360;59249;50.5956573;2.8261385
22397;59157;50.1416969;3.38289976
22413;59192;50.3877831;3.50395417
22433;59178;50.431469;3.35723972
22445;59860;50.3949432;3.54208207
22456;59133;50.5092545;2.99284649
22485;59163;50.4577675;3.60752058
22516;59140;51.0323639;2.33979034
22526;59114;50.7836037;2.60298181
22539;59193;50.6707382;2.84132028
22555;59219;50.0630722;3.9366262
22574;59158;50.5088005;3.49162292
22595;59122;51.0299492;2.51387334
22603;59231;50.0598183;3.16006994
22628;59255;50.3546715;3.40393186
22637;59777;50.6345291;3.05106854
22680;59495;51.0408669;2.45417905
22714;59252;50.2881317;3.23549247
22726;59172;50.3064766;3.29767013
22754;59420;50.7026367;3.13689375
22809;59185;50.5126534;2.9125073
22823;59590;50.404213;3.48158145
22888;59113;50.5486298;3.03127289
22941;59232;50.6840057;2.62743306
22993;59272;50.545208;2.91557312
23003;60110;49.2043915;2.11646748
23015;60300;49.2322388;2.51585913
23031;60240;49.2848282;1.96966696
23043;60380;49.5510254;1.7381742
23055;60490;49.5327492;2.65045619
23067;60650;49.4575462;1.86661935
23090;60590;49.3226929;1.8717519
23143;60138;49.5295219;2.96919465
23151;60420;49.5536804;2.55589676
23251;60127;49.281292;2.92293859
23406;60149;49.262928;2.05966043
22067;58400;47.2443733;3.03141665
22145;58150;47.2718124;3.05405545
22335;59268;50.2376099;3.20731902
22345;59650;50.6357117;3.15777135
22355;59269;50.2986298;3.54073191
22358;59265;50.2525711;3.16317964
22376;59830;50.5416832;3.26856685
22391;59530;50.2270203;3.58272433
22402;59145;50.2050591;3.79556751
22425;59190;50.736702;2.57783389
22451;59137;50.0349388;3.46960545
22464;59180;50.9918709;2.36861396
22492;59279;50.9734612;2.21718597
22506;59890;50.7276764;2.96819234
22542;59124;50.3352814;3.34230518
22562;59750;50.2967834;3.91179991
22587;59236;50.7029648;2.95109582
22607;59760;51.0138512;2.30194473
22629;59660;50.6378136;2.54464364
22667;59167;50.384758;3.1674993
22679;59115;50.6814842;3.23821783
22698;59120;50.6099052;3.02021599
22762;59293;50.2902222;3.35181832
22779;59264;50.3880005;3.60157609
22804;59288;50.1636086;3.65477061
22833;59277;50.2021408;3.35268402
22863;59292;50.1818123;3.41611409
22873;59880;50.3796577;3.55660248
22977;59119;50.3820839;3.11382508
23012;60162;49.4993362;2.73553228
23080;60820;49.1714821;2.35272002
23132;60500;49.1792984;2.47626662
23149;60660;49.2666779;2.34063005
23312;60173;49.2302589;2.02321148
22158;58290;46.9105148;3.71130586
22336;59215;50.3283768;3.30119896
22350;59410;50.376709;3.50897908
22363;59950;50.4145432;3.06321359
22379;59132;50.0666771;4.19346523
22394;59730;50.1776276;3.55210161
22424;59910;50.7100601;3.09602404
22447;59199;50.4680519;3.50789094
22467;59244;50.0714035;3.84894657
22486;59229;51.0075951;2.44591165
22496;59170;50.674778;3.15539503
22511;59500;50.3832817;3.09362125
22556;59295;50.2434082;3.29472518
22609;59820;50.9994545;2.14288139
22624;59121;50.3122902;3.42210555
22647;59143;50.8540497;2.20613146
22659;59492;50.9718895;2.45040655
22672;59390;50.6664963;3.21097898
22693;59182;50.3535385;3.17313862
22722;59770;50.3478584;3.55024147
22816;59920;50.3943253;3.66299582
22840;59286;50.4141083;3.10074592
22852;59281;50.1306686;3.23018193
22925;59200;50.7227402;3.15661788
22982;59212;50.0175514;4.00367403
23002;60000;49.3987045;2.12007642
23010;60120;49.5706177;2.38330102
23024;60890;49.1819954;3.06997705
23035;60140;49.3482819;2.45790195
23075;60510;49.472683;2.14910555
23144;60750;49.4353142;2.88325119
23219;60330;49.0834122;2.70972848
23360;60126;49.3435593;2.70946431
23415;60134;49.3812447;2.19467402
23451;60180;49.2793083;2.46069026
22338;59310;50.4987602;3.30598521
22351;59151;50.2816086;3.10786915
22362;59494;50.3739853;3.45404053
22373;59296;50.2503967;3.37144709
22385;59480;50.5376892;2.81053424
22398;59135;50.3644142;3.42523789
22415;59217;50.1592827;3.39260602
22428;59630;50.938736;2.20372939
22440;59123;51.0715942;2.51725793
22458;59267;50.1464577;3.1579752
22481;59225;50.069355;3.39454985
22493;59154;50.4207535;3.64859152
22505;59220;50.3313141;3.38874745
22522;59176;50.3454094;3.21637869
22589;59234;50.2825165;3.19149566
22617;59496;50.5397186;2.86983705
22662;59141;50.2343788;3.33240175
22699;59156;50.3109932;3.3589592
22717;59520;50.67239;3.05396104
22744;59370;50.6429367;3.1072557
22759;59960;50.7521706;3.15851498
22817;59214;50.1603889;3.42178369
22844;59131;50.2691154;3.99973607
22955;59261;50.4835052;3.02920651
22995;60430;49.3650894;2.16069317
23007;60130;49.4900169;2.50185823
23018;60350;49.4218712;3.04729199
23099;60840;49.3747749;2.45438814
23113;60290;49.3287621;2.40017223
23152;60200;49.4185638;2.86268711
23165;60580;49.1436996;2.46635556
23189;60790;49.3052216;2.09713316
23522;60410;49.3042068;2.69553208
22340;59144;50.2782898;3.73477268
22349;59152;50.6035957;3.19055104
22357;59551;50.5104065;3.06374693
22368;59620;50.2055969;3.82699919
22378;59780;50.6139832;3.24127579
22388;59670;50.7776642;2.44221497
22418;59173;50.6872559;2.40285444
22432;59222;50.1495476;3.61997533
22461;59160;50.6484909;2.9639976
22474;59680;50.2611046;4.02129745
22499;59990;50.3252754;3.60964298
22504;59127;50.0494614;3.34415579
22519;59430;51.0323639;2.33979034
22540;59171;50.3648529;3.3178668
22596;59254;51.0299492;2.51387334
22608;59153;51.0053825;2.09316039
22638;59800;50.6345291;3.05106854
22676;59259;50.2760925;3.0287571
22795;59284;50.9214134;2.33784842
22827;59245;50.2762985;4.0510931
22858;59188;50.2062874;3.41493011
22940;59271;50.1545982;3.45764637
22979;59117;50.7574959;3.05252147
22996;60480;49.5190163;2.16595697
23006;60940;49.3161621;2.50557637
23019;60360;49.5726433;2.11508775
23038;60810;49.2263489;2.67443609
23059;60370;49.3472595;2.2213347
23118;60680;49.3895111;2.70095539
23270;60117;49.2218285;2.94649625
23688;61130;48.3388443;0.56743592
23696;61120;48.8574333;0.224824101
23747;61390;48.6565132;0.326990217
23760;61260;48.235981;0.74180454
22342;59580;50.330883;3.25940442
22348;59186;49.9924355;4.11914968
22377;59270;50.727272;2.74712992
22390;59134;50.6047401;2.9174552
22405;59235;50.4725914;3.14981198
22420;59299;50.7974854;2.69746208
22454;59161;50.1869354;3.3187871
22475;59930;50.6668701;2.8894031
22484;59560;50.747982;3.02421117
22498;59553;50.3738747;3.03353262
22512;59282;50.2989044;3.38786459
22544;59278;50.4175682;3.56240582
22564;59179;50.360405;3.30108571
22621;59198;50.2668991;3.41154122
22675;59226;50.4772453;3.39830995
22723;59274;50.5510368;2.86641264
22745;59246;50.482502;3.10365844
22760;59239;50.4956093;3.0576005
22785;59162;50.4577751;3.03043318
22853;59262;50.5889244;3.16166234
22912;59175;50.5682144;3.06221652
22937;59237;50.6839676;3.00776076
22949;59142;50.029953;3.2868011
22973;59150;50.7073212;3.21668673
22999;60700;49.3159294;2.58009911
23005;60570;49.2568779;2.16814232
23014;60400;49.5811386;3.12242198
23071;60860;49.560154;2.06195545
23135;60520;49.1258392;2.52615309
23178;60530;49.2075577;2.32040811
23684;61470;48.8432846;0.49608025
23699;61500;48.5467796;0.295572013
23710;61450;48.6635628;-0.568793118
22395;59550;50.0594521;3.7955544
22426;59111;50.2822914;3.3110044
22476;59230;50.4882507;3.47199512
22488;59210;51.0144386;2.39095855
22503;59187;50.3485489;3.13393474
22517;59240;51.0323639;2.33979034
22557;59155;50.5916328;3.07194757
22591;59273;50.56847;3.12771297
22634;59000;50.6345291;3.05106854
22656;59263;50.5639381;3.00120592
22668;59130;50.6546783;3.02624965
22683;59810;50.5895805;3.11645341
22705;59110;50.6527023;3.07166934
22716;59238;50.0488091;3.42194223
22741;59283;50.4572678;3.08912802
22758;59218;50.1993217;3.58569312
22770;59139;50.5742989;3.01988888
22811;59243;50.4101562;3.62666535
22842;59100;50.6869736;3.18030047
22854;59184;50.5577087;2.89737177
22908;59181;50.6943779;2.77118897
22948;59297;50.0360909;3.15044999
22994;60220;49.6917305;1.76957107
23004;60310;49.638443;2.83150625
23017;60190;49.4068871;2.69346786
23046;60640;49.6397247;3.1012423
23068;60460;49.2268524;2.34644747
23077;60123;49.2864838;2.98476529
23087;60141;49.1998825;3.04603481
23337;60260;49.1567917;2.42361188
23510;60155;49.4084892;2.00052333
23567;60340;49.2272224;2.40872669
23650;60550;49.2729301;2.52060056
23689;61200;48.7262802;-0.00818089861
23778;61400;48.4829521;0.656044483
23791;61250;48.4750061;0.0560384057
22477;59147;50.5318527;2.99685407
22494;59258;50.0798416;3.26913023
22530;59320;50.590641;3.00495911
22561;59247;50.26577;3.21248007
22588;59970;50.4339828;3.57671666
22612;59287;50.3463249;3.14487696
22625;59294;50.2221603;3.48193264
22694;59840;50.6631927;2.99569964
22706;59233;50.3053818;3.49392819
22719;59164;50.2921829;4.07634115
22749;59227;50.2290421;3.4485743
22839;59223;50.7495575;3.11976194
22929;59125;50.3292503;3.48634982
22969;59290;50.6747589;3.12941194
22998;60620;49.104763;2.95148373
23020;60800;49.213459;2.81306267
23034;60930;49.3839455;2.22487783
23045;60210;49.6831818;2.06477642
23064;60280;49.4511261;2.82922959
23078;60112;49.5090828;1.95672488
23129;60730;49.30056;2.23347354
23157;60850;49.398262;1.82999456
23199;60157;49.5316467;2.83495712
23227;60960;49.6490135;1.84716332
23273;60270;49.1937981;2.41914606
23572;60740;49.2292366;2.45684719
23682;61000;48.4296036;0.0897871777
23692;61270;48.7321472;0.539535105
23702;61190;48.6012573;0.646632552
23716;61210;48.8347778;-0.262892753
23755;61320;48.5700073;-0.160260156
23403;60160;49.2641754;2.42768288
23469;60560;49.1409531;2.51209474
23520;60153;49.4265747;2.94900751
23691;61430;48.7920265;-0.45661974
23772;61300;48.7478371;0.74449724
23818;61440;48.7206841;-0.495259464
23833;61420;48.4159622;-0.0392322615
24087;62153;50.3964272;2.69613814
24097;62161;50.3092384;2.64903903
24105;62160;50.4207649;2.71074653
24116;62760;50.1370087;2.3970499
24135;62770;50.4126167;2.09439421
24168;62124;50.070179;2.93973517
24222;62270;50.3228378;2.21847177
24229;62128;50.2144623;2.81984329
24286;62176;50.5595016;1.62111235
24300;62220;50.492054;2.94942808
24338;62136;50.579216;2.7002573
24445;62185;50.9167557;1.82242453
24497;62440;50.4506111;2.90428686
24696;62290;50.4762344;2.66315699
24839;62162;50.9509392;2.09779716
23421;60128;49.1110878;2.60220742
23658;60175;49.2334404;2.07231903
23683;61570;48.6949501;0.122215994
23693;61160;48.7672005;0.11134059
23712;61330;48.5287781;-0.537809432
23732;61290;48.4960213;0.745223463
23825;61350;48.4880943;-0.766955435
24045;61790;48.8346977;-0.542038739
24093;62144;50.3507729;2.65508151
24100;62120;50.6410561;2.38970351
24112;62310;50.4657974;2.17452502
24124;62610;50.8645973;1.98282242
24140;62179;50.8535461;1.61361325
24149;62810;50.2707329;2.52881217
24181;62960;50.5444641;2.22142625
24193;62410;50.4814796;2.82897329
24219;62420;50.4150658;2.91013265
24234;62500;50.7484131;2.09400177
24245;62200;50.7274742;1.60642648
24275;62350;50.5866127;2.51232052
24312;62129;50.6459198;2.28259659
24323;62126;50.7434807;1.73186076
24469;62147;50.1435547;3.10079265
24643;62670;50.468071;2.72154784
24981;63600;45.5605125;3.73936272
23685;61550;48.8432846;0.49608025
23706;61700;48.5368652;-0.620185256
23724;61360;48.4218292;0.488054872
24104;62170;50.4802971;1.86242402
24114;62190;50.5348892;2.41536498
24123;62223;50.3155937;2.73798919
24141;62890;50.7713051;1.98559999
24192;62490;50.3028488;3.04077387
24214;62118;50.3139954;2.94788742
24299;62830;50.6541328;1.71251297
24360;62119;50.4382896;2.98628831
24609;62750;50.4526176;2.78218699
24704;62950;50.420166;2.99214482
24744;62480;50.7134018;1.5751996
24831;62280;50.7254486;1.64282238
24982;63770;45.9321976;2.80950403
24990;63460;46.0040474;3.14203668
25001;63590;45.6122856;3.51231575
25021;63440;46.0317421;2.95985222
25036;63350;45.88377;3.39291191
25111;63111;45.7716103;3.24282575
23686;61410;48.5688324;-0.361099064
23695;61310;48.7672005;0.11134059
23707;61140;48.5671577;-0.420191467
23719;61800;48.7227898;-0.721463978
23729;61110;48.4298401;0.758403122
23784;61230;48.8469925;0.336680412
23819;61370;48.72686;0.399001956
23987;61490;48.6839371;-0.63314265
24089;62320;50.3847694;2.88097167
24098;62690;50.3518181;2.60611391
24108;62142;50.7199783;1.81171775
24120;62149;50.5023842;2.72067332
24126;62510;50.739994;2.31560659
24139;62560;50.5778503;2.13379931
24163;62150;50.4216042;2.47389889
24188;62240;50.6353645;1.9037298
24216;62111;50.1699562;2.61120749
24278;62100;50.9573059;1.87087214
24330;62137;50.9165421;1.88585269
24364;62131;50.4882622;2.63086534
24561;62122;50.5205536;2.5672524
24962;62930;50.7768593;1.6110276
24996;63500;45.5711555;3.31636286
25006;63810;45.49683;2.63870192
25020;63112;45.8254509;3.07358837
25033;63230;45.8371582;2.81367326
25056;63580;45.5221634;3.4366219
25077;63119;45.8539314;3.09253883
25123;63850;45.4198799;2.81840849
25157;63990;45.621109;3.7471323
23687;61600;48.5688324;-0.361099064
23705;61150;48.6757355;-0.0924054459
23713;61170;48.4716988;0.343005419
23727;61220;48.6990662;-0.451530814
23739;61380;48.656044;0.549588501
24094;62380;50.7307129;2.07289934
24106;62850;50.7811241;1.87604976
24117;62340;50.8661041;1.91871691
24138;62250;50.859478;1.68866098
24161;62360;50.6992531;1.71970546
24173;62910;50.8064461;2.11783004
24194;62600;50.4022903;1.58318436
24221;62173;50.2187042;2.71721125
24264;62700;50.4925079;2.55545211
24326;62112;50.3358536;3.046103
24377;62300;50.4182549;2.81448221
24462;62199;50.5091476;2.58638167
24591;62800;50.4212418;2.77227497
24613;62540;50.5180359;2.49527788
24666;62640;50.4246445;2.92985415
24810;62114;50.4500542;2.68284798
24975;62820;50.4816818;3.00029206
24988;63220;45.4212074;3.72355819
24999;63114;45.638382;3.19211459
25008;63310;46.0375443;3.30906343
25018;63160;45.7263184;3.33349204
25031;63820;45.6981812;2.65392089
25048;63122;45.7379723;3.06478167
25061;63530;45.8210793;3.0142653
25082;63660;45.4708633;3.95746803
25153;63470;45.765377;2.57192039
25188;63940;45.4805603;3.71656895
25203;63750;45.6134262;2.53710079
25240;63870;45.787262;3.01159525
23690;61100;48.7920265;-0.45661974
23703;61240;48.7063217;0.331164062
23717;61560;48.5484772;0.463721901
23730;61340;48.3490791;0.74165386
24088;62116;50.1516724;2.74418116
24109;62157;50.5317383;2.5068078
24121;62232;50.541893;2.61784053
24127;62000;50.2890511;2.76696682
24143;62370;50.8773804;2.07942462
24167;62860;50.2122116;3.06168318
24205;62400;50.5270119;2.64096737
24231;62175;50.1926231;2.75688839
24258;62117;50.3382645;3.02270889
24335;62970;50.4110451;3.01590776
24350;62187;50.5941963;1.6096071
24379;62145;50.5945168;2.28617001
24406;62141;50.4354286;3.03356791
24485;62940;50.4750938;2.57818627
24562;62113;50.4913712;2.68270063
24606;62219;50.7368469;2.24809265
24779;62720;50.7914391;1.78889966
24984;63420;45.3309441;3.03339291
24994;63930;45.7396355;3.63890886
25010;63110;45.7493973;3.08611655
25023;63190;45.7762146;3.43587947
25041;63118;45.8331947;3.10104656
25094;63380;45.8432045;2.64280295
25171;63370;45.7700386;3.1932466
24091;62121;50.1262665;2.75735092
24111;62164;50.8115387;1.61680722
24119;62880;50.4601173;2.88088989
24129;62730;50.906765;1.93613648
24144;62550;50.5046425;2.40491915
24158;62123;50.2099686;2.60553694
24184;62110;50.4196243;2.95738339
24196;62330;50.620388;2.4593029
24257;62172;50.4217033;2.67937946
24325;62231;50.9282532;1.81734657
24336;62710;50.4514885;2.94162512
24355;62460;50.4408455;2.45225811
24465;62530;50.4008484;2.6577282
24650;62680;50.4025993;2.86731625
24723;62230;50.6956978;1.59282339
24898;62520;50.5140572;1.60395825
24980;63980;45.5051193;3.52841306
24998;63210;45.6846008;2.91582918
25016;63610;45.5006485;2.91720128
25026;63760;45.6614189;2.56479073
25043;63520;45.6568375;3.51429367
